Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Cyprus,CYP,1.72528803287773,6.66677737216513,3.39898969805684,4.90136859618573,2.43804653913169,2.49202638115553,2.21019606143516,2.59234898356749,6.0208987751911,-3.25954912623294,-2.49240410625495,1.88448318898278,-8.70585325146675,-8.0265901691659,-2.70691986378996,8.21624152583863,4.18411333679963,6.72053649209394,3.37136113296617,2.55475786996307,-9.74091470672981,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Czechia,CZE,1.84019771508068,4.25291034367568,3.43576207231683,4.14455695172889,3.88626869884877,6.48623406427392,3.36489428744397,4.9598091867641,0.238208193657741,-6.03878298278779,-0.529498055068629,-0.273492736674115,0.616723315477245,0.75773165407908,3.34695913621678,6.01866793584114,3.27091160901168,5.9998395884536,3.10217010847373,2.00045150128645,-3.75525153818653,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Denmark,DNK,1.50700083483201,1.11205447567677,0.253275069956871,0.547043466492326,4.21365679496772,3.91204317814775,3.50899034740921,-0.898325186778067,-1.17781120312695,-4.80720118039289,4.19670329479717,0.406828104298484,0.739712943748032,2.49170373537886,3.36412625248232,1.86277030756006,1.64601758418532,1.80619567977942,1.75907846087541,1.65918737151787,-0.971328552033341,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.6759189152172,8.45329356835236,1.42158304961113,0.220622357514671,12.6170213659794,10.305046649884,-0.702059166108441,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Dominican Republic,DOM,1.35541864781972,2.63583381147447,1.71781656635159,-7.84078674196813,-0.746061053425734,9.57133574160802,6.84315735206538,4.93244356443402,3.33004881499524,2.66652588239428,5.67992289940689,-0.215711210887719,1.58972605296266,1.37274711325426,5.58320296708008,9.94531100427736,6.05166408494368,1.43544850929231,4.93474427998189,3.93698841692766,-12.9519937764741,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Ecuador,ECU,-5.93154889304837,9.44770994077911,7.27732807768969,2.24755821679652,-0.301696761053421,2.91099069251524,4.1294697021474,3.96250201681289,8.3309204450125,3.28732211481619,1.93247148903295,6.41353562721159,4.99145332950431,5.14896839315024,2.10870870671023,-3.01853680011266,-3.81968950527414,1.27619570528501,-2.935210763409,-2.72992950200293,-11.1847626167532,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,"Egypt, Arab Rep.",EGY,2.99020592055952,6.85672457960645,-1.28792433689921,-0.557775203483899,-0.981104275527485,-0.00622916985248878,6.33766336081207,5.19816101291903,0.940197360018786,4.48027188232687,2.12929564205979,0.329320056760324,2.83873111396026,1.10529759061816,1.23631724228733,6.23505570801082,2.22215553821017,-3.42056270365167,2.16371711345593,3.21901476332469,4.20478736259626,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,El Salvador,SLV,-1.06699989680993,0.292767676899757,0.328187584847456,-0.486654487678479,-1.37768667135336,3.97105290266452,4.06022373081277,0.167974887572981,-2.08665669914961,-4.80721541278749,0.985704285914153,2.86710045189295,0.343422581089854,-0.401363155205246,0.453405421082564,3.51889078447928,1.97371069731389,-0.126940675690548,-0.00465782434592654,4.16159732033361,-8.74445694196999,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Equatorial Guinea,GNQ,..,..,..,..,..,..,-928.85831922125,12.5789770040362,8.62891833516292,-14.0685080398771,-47.5612142711822,37.9729048136521,23.9231000783943,14.8012601723335,6.67559152128869,4.92635122521932,-13.6661296489958,-16.5264187847448,-5.03726089988534,-13.2461397753429,-13.0311664799364,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Eritrea,ERI,-3.07116866886665,6.58199314809977,-2.29187311947662,-3.42096728971967,0.905019475721858,-5.74505139858101,-5.16053245394511,-0.983838593440282,-10.5681809051873,6.81989498097919,-24.5290600943574,344.050945108319,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Estonia,EST,..,7.16424033091354,8.1912553893788,8.5651039885875,8.02009270697685,13.0956505440022,10.7150812256153,7.92426187477888,-3.52622996873903,-13.1291230093154,-0.0011119832766866,9.87313110017674,5.39865113885898,4.5403821490471,4.65801904767613,2.59421297520015,4.74763541639409,4.80891585672616,5.35528351256829,3.61408236151061,-0.988081825253815,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Eswatini,SWZ,8.32704967422171,7.43791305459982,-5.7713243397249,4.11040292094739,3.576699363004,15.3811828403505,-1.44500451788946,1.43017003385901,-6.56314104727784,2.13465524794978,-0.593139817968733,-0.375682615573552,6.54990025366217,6.74233870557303,1.43757146946871,1.57880630781648,-1.77058363547748,-1.03473455454439,6.20735770296308,-3.89866271182302,-3.9556066550183,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,7.1435580162252,9.11677660509281,11.4027128710479,8.09647876436554,11.7698764875674,7.52109953155457,8.03124526237968,7.69728549475757,5.85299754665103,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Finland,FIN,3.84448888387607,2.97263488305752,0.867048090807558,-0.351413620752751,4.90635176361143,0.539390825919142,2.83967257715898,4.02298849544948,-1.91079469287379,-8.38786500960738,2.86987875088455,0.556354625809121,-2.38732021502101,-1.51065235505182,0.599372930649665,1.97796740356215,1.9728229129889,2.17875471931318,1.91679793723733,0.641707101958872,-2.5378206660951,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,France,FRA,1.4636801250971,1.65160003060238,-0.493856344018909,0.069592799566351,2.4378443818422,0.299658898335679,1.24509334462755,2.20337010992604,-1.30868178163072,-3.32802385101057,1.44897749278347,1.48049209474223,-1.09792951604165,0.377939203376542,0.699142904981514,2.18225259956345,0.855397532009022,1.71260603003314,0.892212858938009,1.61094045393364,-10.6662662054037,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Gabon,GAB,-1.97484415556451,11.2616129732984,7.47752579991383,-7.10045516073848,-11.3750930250802,13.420896290858,-7.48030759553001,1.53489922941297,0.855061471110716,6.32506576651268,8.29645720435757,8.56415259416481,11.772959796456,2.20936561544495,7.56455151231535,2.77974540036492,-2.34044109025466,-2.90116818583434,25.2551583373003,1.59550517742863,-10.4586367201161,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,"Gambia, The",GMB,..,..,..,..,..,-4.37051516837214,-0.114733207411035,2.1698227819567,-2.32517261347732,2.52961554036715,-0.2167918370086,-6.3671584483607,1.60197354332854,0.544581632581071,-4.90325664615386,3.92226389063204,0.345035292807466,0.278550951449091,13.6896396018157,2.48354811201261,3.99413669555715,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,7.3539958443037,8.80376803452462,4.43273351890832,7.25521768531905,1.69468498894953,-1.29135499046032,8.39026020977904,7.58360832482077,4.56912838702436,-6.4615529028694,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Germany,DEU,0.860971430298264,1.55814262301884,-0.717187685968696,-0.29388280121151,3.51786362645514,0.337092177306957,4.59949454186392,2.98569790156911,-0.76470465858182,-4.28941112750962,4.17258837470366,6.02227749145345,-0.325938303421907,0.376766912771529,1.9252610778306,1.88000152994383,2.35075325912339,1.83167753598352,1.00705491979637,0.656957317105508,-6.0157936736486,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Ghana,GHA,..,..,..,..,..,..,..,4.43517294978774,7.03246379665133,-5.13904893137477,1.19047569343627,6.08347804363586,7.19936546564452,12.084074917491,-7.12382270214371,0.545060607350152,3.43607941803276,1.44435370393055,6.57565888106465,4.53446616266709,11.0534762452059,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Greece,GRC,..,..,..,..,..,..,..,2.07287982073613,-2.2400201039472,-4.26865539305197,-5.93301530404665,-12.0060079543211,-3.43807854712152,-2.12973037582658,3.42244980631843,1.53079129532445,0.544219582076593,1.27217658148579,1.37655030920311,2.43944167036369,-9.2957482217019,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Guatemala,GTM,-0.83836808940849,-3.47086181116329,-0.240280951213876,-1.19313618414635,-0.83819419008006,-0.397218862181887,1.61168409539134,3.25971939310928,0.729418733245396,0.63647840521952,0.274843930359907,2.85397476473352,2.50165510266423,1.28264974761885,2.59859278383836,5.12129052586263,0.883685253564153,1.16716593679671,1.6390426630927,4.25120582446461,-1.27314992047657,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Guinea,GIN,..,..,..,..,..,..,..,2.98184355763031,1.39357904675353,-8.89885568010538,13.2861610201638,1.42466957836483,7.10558771904961,-1.00135353868122,0.904222950140081,4.35053748702701,4.92271479518784,11.488603416465,3.77206842076447,-0.966429063009485,11.5349962304827,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Guinea-Bissau,GNB,..,7.88652801127745,0.857937992131966,-11.5651338443538,7.47086946265745,-0.34689222614962,-0.620371693285222,-1.414693058296,2.20761525833399,-6.05222156296523,9.87884041701071,15.3698704942953,-15.1489313966097,-3.14259488497832,6.90593449450678,9.31093933980782,8.13173811717323,11.5523419583575,-7.04458282477115,1.42187393884387,-3.61047155013485,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Haiti,HTI,55.5336740227565,-4.12945527516575,-3.10784372168513,-4.37857293765276,-0.921857702138666,1.75592717246779,-2.16834429398628,5.96843322747185,-1.59115717428175,6.89838023067864,-10.8572295051226,3.81728543880173,-0.990508921035854,3.31028903184134,0.983903159147175,1.91579336429062,0.978784853242985,1.99986503113121,0.46481654251626,-2.2112954845242,-4.08807885739888,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Honduras,HND,3.00294166380586,-0.9832416236966,-0.446035540670792,-0.0205489612374379,1.02267204509026,2.82908010428827,2.42162671434691,4.86311974553941,-0.816733855769826,-0.987694642507236,-2.06376861513208,5.02424196438149,-0.865554258498818,-2.18263287978164,2.16677404497554,7.91717984054807,1.69984601782448,4.63141906160335,-2.25832757571764,0.926000859370205,-6.24904043914874,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Hungary,HUN,4.37314620927344,5.92506705755065,8.20248232063061,5.04501353098567,6.08501456353099,3.13746845994076,3.26461221218199,-1.2268413243723,1.17685915571639,-6.45575814604462,1.27587325954191,0.565634050527393,-1.57917688467022,5.53201246660437,4.26031548365971,4.15502989746584,5.57668646259224,2.56578198688547,5.22763378589097,6.36516513770798,-4.88909486515131,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,3.06677724475828,14.1442461672053,2.59742234750631,7.49310292022646,6.14254500588987,2.59099453328939,-2.34672827117501,6.55780129084835,-11.2968747808188,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,India,IND,3.60230704351379,-0.764543251542051,3.10302186588206,7.76755647067876,8.49687688976417,6.68687511311515,6.06539747179482,6.66702055567181,0.269864819755526,9.38732472778551,8.52089241405558,3.19014967624733,4.70669688568326,4.38012870302127,5.69478995745911,7.58020442548266,6.26553762267844,7.15274017672908,4.69524238306191,3.28653736160673,-8.02976109430131,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Indonesia,IDN,175.569834806062,29.2031643121386,-129.027156986656,-446.237673876321,-88.4332876587412,229.880968714124,-52.4512756005653,-645.125575740888,-2.50437299867463,22.2111554364051,1.34392681878627,3.94568155336384,4.09580472636684,4.3397389942142,2.73360962617291,5.22982856641782,6.60804345554618,5.04498471139144,4.74550072517434,3.54249792463865,-4.35833209490181,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,"Iran, Islamic Rep.",IRN,-0.66661460791363,11.2057040788,16.0674850903285,4.85805346132098,4.66132499761684,7.40245338910061,4.11476064760809,14.6482699122586,-4.9422958090131,1.19120427665538,7.76998961265451,-7.19625321553373,-11.1603812853287,-3.85261556214419,-2.96205421549445,-17.3009071260953,13.7984732539242,-1.73565915898396,-15.4106158339052,..,..,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Iraq,IRQ,..,..,..,..,..,..,..,..,26.956307056813,-17.6211999616246,11.2331860820006,12.6607689415598,8.87185204641231,0.681059603408301,-5.88869956880283,-19.7208635267781,-3.71286304595695,4.37630425675353,4.98548225742499,9.48696449428539,-31.7799476277986,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Ireland,IRL,8.2448456972364,2.61976159705588,1.09244836440318,4.23605597728888,0.271028059837874,3.33388814521096,1.51275768738822,1.18902780830344,-6.03326953165451,-9.52801215229194,0.941080641394535,-2.62548018113743,-0.883368925306598,5.90681358067191,6.58697774740689,5.09977120576193,5.17738174811335,1.36870427753321,3.56791542227882,4.14300619930125,-4.81649146837549,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Israel,ISR,3.43893170584553,-0.816895297488742,-2.35275054669769,-2.1906341926147,3.50690646572309,3.40305857161773,5.48777740336908,3.8471712751634,0.0312078063555248,0.15635716319305,4.64532538492057,3.22556298374512,0.214425281553218,4.45035657066781,4.00342437954578,2.58105227766536,3.36060548972208,2.93384778970014,1.50575979961019,3.09183649942548,-4.79407220941471,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Italy,ITA,1.81505236370857,1.94890312715464,0.391795086485502,-0.185743279577437,0.469553027327237,-0.240756944730862,1.04118531253702,0.377422025518513,-4.05435487277387,-4.58360430350385,0.261756713840839,-0.363836153266888,-4.52063386508948,-2.26210749000717,-0.081760356033044,0.567050896610553,4.18768551645434,1.93311500237661,1.53430115279502,1.92319511496677,-9.78241328070463,..
Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,Jamaica,JAM,..,..,..,..,..,..,..,..,-4.64367062332229,-4.97840669278354,0.112776001040118,-0.144595590349354,1.53218083687867,-1.81177312357069,-0.182169335690261,2.32395051175962,1.60829329061478,2.51903284707436,1.47326771183238,1.54464154604837,-10.6744972603563,..
